Topic,Title,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link
PES-University-1,"I would have got a PES seat through CET but I joined through Pessat and later realised the blunder committed after seeing cutoffs today, has anyone experienced the same?",3,0,3/0,No,Followed,2019-08-05,https://www.quora.comhttps://www.quora.com/unanswered/I-would-have-got-a-PES-seat-through-CET-but-I-joined-through-Pessat-and-later-realised-the-blunder-committed-after-seeing-cutoffs-today-has-anyone-experienced-the-same
PES-University-1,What would you suggest for a fresher joining the ECE at PES Ring Road campus?,2,2,2/2,No,Followed,2019-08-05,https://www.quora.comhttps://www.quora.com/What-would-you-suggest-for-a-fresher-joining-the-ECE-at-PES-Ring-Road-campus
PES-University-1,What is the average placement in PESU ECE?,2,1,2/1,No,Followed,2019-08-06,https://www.quora.comhttps://www.quora.com/What-is-the-average-placement-in-PESU-ECE
PES-University-1,"Which would be better, EC at RVCE or CS at PESIT?",3,2,3/2,No,Followed,2019-08-11,https://www.quora.comhttps://www.quora.com/Which-would-be-better-EC-at-RVCE-or-CS-at-PESIT
PES-University-1,I got into the PES Bangalore IUP program for an MBA. How is it for 2019?,1,0,1/0,No,Requested,2019-08-04,https://www.quora.comhttps://www.quora.com/unanswered/I-got-into-the-PES-Bangalore-IUP-program-for-an-MBA-How-is-it-for-2019
PES-University-1,"How is PES College of Engineering, Mandya?",2,0,2/0,No,Followed,2019-08-04,https://www.quora.comhttps://www.quora.com/unanswered/How-is-PES-College-of-Engineering-Mandya
PES-University-1,How are the E-lectures at Impartus PES University?,3,1,3/1,No,Followed,2019-08-03,https://www.quora.comhttps://www.quora.com/How-are-the-E-lectures-at-Impartus-PES-University
PES-University-1,Where can I get secondhand books for the 1st year of a B.Tech at PES University?,0,0,0/0,No,Requested,2019-08-03,https://www.quora.comhttps://www.quora.com/unanswered/Where-can-I-get-secondhand-books-for-the-1st-year-of-a-B-Tech-at-PES-University
PES-University-1,Do bootstrap activities at PES University have attendance?,2,2,2/2,No,Followed,2019-08-03,https://www.quora.comhttps://www.quora.com/Do-bootstrap-activities-at-PES-University-have-attendance
PES-University-1,What is the optional fee at PES University? Is it compulsory to pay?,1,0,1/0,No,Followed,2019-08-03,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-optional-fee-at-PES-University-Is-it-compulsory-to-pay
PES-University-1,What advice do you have for a Computer Science student starting his 2nd year at PES University (RR Campus)?,2,1,2/1,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/What-advice-do-you-have-for-a-Computer-Science-student-starting-his-2nd-year-at-PES-University-RR-Campus
PES-University-1,What will be taught during the first two weeks at PES University (5/8-19/8)? I am sick and can't attend the classes.,1,3,1/3,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/What-will-be-taught-during-the-first-two-weeks-at-PES-University-5-8-19-8-I-am-sick-and-cant-attend-the-classes
PES-University-1,"What differences came into existence when PESIT South Campus became autonomous in 2018, and is it still affiliated to VTU?",4,2,4/2,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/What-differences-came-into-existence-when-PESIT-South-Campus-became-autonomous-in-2018-and-is-it-still-affiliated-to-VTU
PES-University-1,Do the parents have to attend the PESU orientation?,1,1,1/1,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/Do-the-parents-have-to-attend-the-PESU-orientation
PES-University-1,What is the PESSAT 2109 cutoff rank in the second round of counseling?,1,1,1/1,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/What-is-the-PESSAT-2109-cutoff-rank-in-the-second-round-of-counseling
PES-University-1,"How strict are attendance requirements in PES, RVCE and BMS?",7,2,7/2,No,Followed,2019-08-01,https://www.quora.comhttps://www.quora.com/How-strict-are-attendance-requirements-in-PES-RVCE-and-BMS
PES-University-1,"In the KCET second extended round seat matrix, why have they not mentioned big colleges like RVCE, BMS, and PES?",4,3,4/3,No,Followed,2019-08-05,https://www.quora.comhttps://www.quora.com/In-the-KCET-second-extended-round-seat-matrix-why-have-they-not-mentioned-big-colleges-like-RVCE-BMS-and-PES
PES-University-1,Can a student change from the PESSAT quota for ECE to the management quota for CSE after the first year at PES University?,5,0,5/0,Yes,Followed,2019-08-05,https://www.quora.comhttps://www.quora.com/unanswered/Can-a-student-change-from-the-PESSAT-quota-for-ECE-to-the-management-quota-for-CSE-after-the-first-year-at-PES-University
PES-University-1,Which are the best faculties for various subjects in the PESU Ring Road campus?,5,0,5/0,Yes,Followed,2019-08-04,https://www.quora.comhttps://www.quora.com/unanswered/Which-are-the-best-faculties-for-various-subjects-in-the-PESU-Ring-Road-campus
PES-University-1,"What would you suggest to a fresher joining the PES Ring Road Campus, CSE branch?",3,2,3/2,No,Followed,2019-07-30,https://www.quora.comhttps://www.quora.com/What-would-you-suggest-to-a-fresher-joining-the-PES-Ring-Road-Campus-CSE-branch
PES-University-1,"Which should I choose, CS engineering in PES south campus or IS engineering at DSCE?",1,2,1/2,No,Requested,2019-07-30,https://www.quora.comhttps://www.quora.com/Which-should-I-choose-CS-engineering-in-PES-south-campus-or-IS-engineering-at-DSCE
PES-University-1,Who is going to join PESU in the ECE department?,2,0,2/0,No,Followed,2019-07-30,https://www.quora.comhttps://www.quora.com/unanswered/Who-is-going-to-join-PESU-in-the-ECE-department
PES-University-1,How is the CS faculty at PES South Campus?,8,1,8/1,Yes,Followed,2019-07-31,https://www.quora.comhttps://www.quora.com/How-is-the-CS-faculty-at-PES-South-Campus
PES-University-1,What is the gender ratio at PES University for Computer Science branches?,5,1,5/1,Yes,Followed,2019-07-29,https://www.quora.comhttps://www.quora.com/What-is-the-gender-ratio-at-PES-University-for-Computer-Science-branches
PES-University-1,"How good are the placements for civil engineering at PES University, Ring Road campus?",1,1,1/1,No,Followed,2019-07-29,https://www.quora.comhttps://www.quora.com/How-good-are-the-placements-for-civil-engineering-at-PES-University-Ring-Road-campus
PES-University-1,How can one join the PES University RR campus cricket team?,5,1,5/1,Yes,Followed,2019-08-11,https://www.quora.comhttps://www.quora.com/How-can-one-join-the-PES-University-RR-campus-cricket-team
PES-University-1,Who is joining the PES University RR campus for the ECE branch this year?,4,1,4/1,Yes,Followed,2019-07-29,https://www.quora.comhttps://www.quora.com/Who-is-joining-the-PES-University-RR-campus-for-the-ECE-branch-this-year
PES-University-1,What are the criteria for a branch upgrade from PES University (South campus) ECE to CSE?,1,1,1/1,No,Requested,2019-07-29,https://www.quora.comhttps://www.quora.com/What-are-the-criteria-for-a-branch-upgrade-from-PES-University-South-campus-ECE-to-CSE
PES-University-1,What is the procedure for a change of branch in the PESU RR campus?,4,2,4/2,No,Followed,2019-08-15,https://www.quora.comhttps://www.quora.com/What-is-the-procedure-for-a-change-of-branch-in-the-PESU-RR-campus
PES-University-1,Is it true that the placements of PES University are at par with any lower level IITs or most of the good NITs? How are they able to achieve such good placements?,4,2,4/2,No,Followed,2019-07-28,https://www.quora.comhttps://www.quora.com/Is-it-true-that-the-placements-of-PES-University-are-at-par-with-any-lower-level-IITs-or-most-of-the-good-NITs-How-are-they-able-to-achieve-such-good-placements
PES-University-1,Do North students go for PES Mandya?,2,0,2/0,No,Followed,2019-07-27,https://www.quora.comhttps://www.quora.com/unanswered/Do-North-students-go-for-PES-Mandya
PES-University-1,Will PES University South Campus provide textbooks and other materials or do we need to pay even for that?,3,0,3/0,No,Followed,2019-07-31,https://www.quora.comhttps://www.quora.com/unanswered/Will-PES-University-South-Campus-provide-textbooks-and-other-materials-or-do-we-need-to-pay-even-for-that
PES-University-1,Can the students of PES EC campus attend events held at PES RR campus?,10,1,10/1,Yes,Followed,2019-08-23,https://www.quora.comhttps://www.quora.com/Can-the-students-of-PES-EC-campus-attend-events-held-at-PES-RR-campus
PES-University-1,Why are the PES University fees for CET mentioned in their website not correct? Should it be updated?,2,0,2/0,No,Followed,2019-07-28,https://www.quora.comhttps://www.quora.com/unanswered/Why-are-the-PES-University-fees-for-CET-mentioned-in-their-website-not-correct-Should-it-be-updated
PES-University-1,What are the core companies recruiting mechanical students at PES University?,0,0,0/0,No,Requested,2019-07-27,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-core-companies-recruiting-mechanical-students-at-PES-University
PES-University-1,Are parents allowed in orientation and inauguration at PES University which is on the 3rd of August this year?,6,2,6/2,No,Followed,2019-07-27,https://www.quora.comhttps://www.quora.com/Are-parents-allowed-in-orientation-and-inauguration-at-PES-University-which-is-on-the-3rd-of-August-this-year
PES-University-1,Does the PES Electronic City campus being a university now affect (improve) its placement results?,2,4,2/4,No,Followed,2019-07-26,https://www.quora.comhttps://www.quora.com/Does-the-PES-Electronic-City-campus-being-a-university-now-affect-improve-its-placement-results
PES-University-1,"Should I submit a migration certificate to join a B.Tech at PES University, though I studied in Karnataka?",1,0,1/0,No,Requested,2019-07-26,https://www.quora.comhttps://www.quora.com/unanswered/Should-I-submit-a-migration-certificate-to-join-a-B-Tech-at-PES-University-though-I-studied-in-Karnataka
PES-University-1,How many CSE students get above 9 CGPA in PES University?,10,2,10/2,Yes,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/How-many-CSE-students-get-above-9-CGPA-in-PES-University
PES-University-1,How can I score a CGPA above 9 being a CSE student in PES University?,3,2,3/2,No,Followed,2019-07-27,https://www.quora.comhttps://www.quora.com/How-can-I-score-a-CGPA-above-9-being-a-CSE-student-in-PES-University
PES-University-1,What was the average package for a CSE at PES University Electronic City campus for the year 2018?,7,0,7/0,Yes,Followed,2019-08-11,https://www.quora.comhttps://www.quora.com/unanswered/What-was-the-average-package-for-a-CSE-at-PES-University-Electronic-City-campus-for-the-year-2018
PES-University-1,How was PESU placement for the year 2019?,8,1,8/1,Yes,Followed,2019-09-30,https://www.quora.comhttps://www.quora.com/How-was-PESU-placement-for-the-year-2019
PES-University-1,What are minors and majors in the PES RR campus?,7,0,7/0,Yes,Followed,2019-11-17,https://www.quora.comhttps://www.quora.com/unanswered/What-are-minors-and-majors-in-the-PES-RR-campus
PES-University-1,Can we drop out of PES University after the first year?,2,0,2/0,No,Followed,2019-07-26,https://www.quora.comhttps://www.quora.com/unanswered/Can-we-drop-out-of-PES-University-after-the-first-year
PES-University-1,"Which is better, CS at PES South Campus or IS at Dayanand Sagar College of Engineering?",0,8,0/8,No,Requested,2019-07-25,https://www.quora.comhttps://www.quora.com/Which-is-better-CS-at-PES-South-Campus-or-IS-at-Dayanand-Sagar-College-of-Engineering
PES-University-1,What are the activities in the bootstrap programme at PES University for freshers?,4,2,4/2,No,Followed,2019-07-26,https://www.quora.comhttps://www.quora.com/What-are-the-activities-in-the-bootstrap-programme-at-PES-University-for-freshers
PES-University-1,"Are the number of subjects in CS, mechanical and ECE the same at PES University (only number)?",3,0,3/0,No,Followed,2019-07-26,https://www.quora.comhttps://www.quora.com/Are-the-number-of-subjects-in-CS-mechanical-and-ECE-the-same-at-PES-University-only-number
PES-University-1,"What is the class timing of PES Modern College, Pune?",1,0,1/0,No,Followed,2019-07-25,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-class-timing-of-PES-Modern-College-Pune
PES-University-1,What is the fee structure for an MBA (business analytics) in PES through the PGCET for both the years?,0,0,0/0,No,Requested,2019-07-25,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-fee-structure-for-an-MBA-business-analytics-in-PES-through-the-PGCET-for-both-the-years
PES-University-1,What are some Google Drive links for ECE at PES?,4,0,4/0,Yes,Followed,2019-08-04,https://www.quora.comhttps://www.quora.com/unanswered/What-are-some-Google-Drive-links-for-ECE-at-PES
PES-University-1,Does RVCE have minors like those provided by PES University?,7,1,7/1,Yes,Followed,2019-07-26,https://www.quora.comhttps://www.quora.com/Does-RVCE-have-minors-like-those-provided-by-PES-University
PES-University-1,Can we play football in PES Ring Road? Are some certificates required?,1,0,1/0,No,Followed,2019-07-24,https://www.quora.comhttps://www.quora.com/unanswered/Can-we-play-football-in-PES-Ring-Road-Are-some-certificates-required
PES-University-1,"Placement wise, what should I choose between NIT Patna CSE or PES University CSE at main campus? I do not care about the tag but only about the opportunities I will get.",1,1,1/1,No,Followed,2019-07-24,https://www.quora.comhttps://www.quora.com/Placement-wise-what-should-I-choose-between-NIT-Patna-CSE-or-PES-University-CSE-at-main-campus-I-do-not-care-about-the-tag-but-only-about-the-opportunities-I-will-get
PES-University-1,"Which college is better for CS, PES South Campus or New Horizon College of Engineering?",1,2,1/2,No,Followed,2019-07-24,https://www.quora.comhttps://www.quora.com/Which-college-is-better-for-CS-PES-South-Campus-or-New-Horizon-College-of-Engineering
PES-University-1,Are there clubs and activities in PES Electronic City Campus as much as the Ring Road campus? How can we join them?,9,0,9/0,Yes,Followed,2019-07-27,https://www.quora.comhttps://www.quora.com/unanswered/Are-there-clubs-and-activities-in-PES-Electronic-City-Campus-as-much-as-the-Ring-Road-campus-How-can-we-join-them
PES-University-1,What is the location of PESU (Electronic City) hostel for 1st year students? I can’t find it in Google Maps.,3,3,3/3,No,Followed,2019-07-23,https://www.quora.comhttps://www.quora.com/What-is-the-location-of-PESU-Electronic-City-hostel-for-1st-year-students-I-can-t-find-it-in-Google-Maps
